music_genre,music_title,music_singer,music_lyric,music_image
댄스,붉은 노을,BIGBANG (빅뱅),"붉은 노을 - 빅뱅
난 너를 사랑해
Let's go
Yes sir
We're back again with 이문세
That's right
Fresh collaboration 2008
It's bigbang
ye ye bust it
그댄 아시나요 있잖아요
지금 그대가 너무 그리워요
고개 숙여 눈물 훔쳐요
당신의 이름을 불러요
꼭 이렇게 날 남겨두고
떠나가야만 했는지
너만 생각하면 머리 아퍼
독하디 독한 술 같어
술 뿐이겠어 병이지
매일 앓아누워 몇 번인지
내일이면 또 잠깐 잊었다가 또
모레쯤이면 생각나겠지만
그래도 어떡해
아직 내 사랑 유효한데
돌아올 거라고 믿는데
난 너만 기다리는데
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
혹시 그대가 미안해한다면
내 얼굴 보기 두렵다면
Girl 그런 걱정 하덜덜덜 마
너라면 힘이 펄펄펄 나
보고 싶은 그대 얼굴
저 붉은 노을을 닮아
더 슬퍼지는 걸
Oh baby baby
다 지나간 시간
우리가 함께한 추억
잊진 말아줘요 눈을 감아
소리 없이 날 불러준다면
언제라도 달려 갈께요
Everyday everynight
I need you
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
아름다웠던 그대 모습을
이젠 볼 순 없겠지만
후횐 없어 그저 바라볼 수 있게
붉게 타주오
Ah Ah Ah Ah Ah Ah Ah Ah
Let's go
Ah Ah Ah Ah Ah Ah Ah Ah
해가 뜨고 해가 지네
노을 빛에 슬퍼지네
달이 뜨고 달이 지네
세월 속에 나 또한 무뎌지네
해가 뜨고 해가 지네
노을 빛에 슬퍼지네
달이 뜨고 달이 지네
그대 기억 또한 무뎌지네
난 너를 사랑해
Oh I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
난 너를 사랑해
I love you girl
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
Once again
Ah Ah Ah Ah Ah Ah Ah Ah
Let's go
Ah Ah Ah Ah Ah Ah Ah Ah
big bang",https://cdnimg.melon.co.kr/cm/album/images/004/05/351/405351_500.jpg/melon/resize/282/quality/80/optimize
댄스,T.T.L (Time To Love),티아라,"Can't stop we won't stop
Can't stop we won't stop
ye U know we don't stop
I just want you back
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐준 사람
Never forget you
I remember you
기억해 너 하나만
Uh 혹시나 너를 볼까
니가 사준 옷을 입고
니가 좋아하던
짧은 머리를 하고
너와 함께 걷던
그 길을 지나가기 위해서
굳이 먼길을 돌았어
혹시 니가 있을까봐
전화번호도 아직 그대로
혹시 나를 찾아올까봐
집도 그대로
내 미니홈피 속엔 너와
듣던 노래뿐
혹시 니가 볼까봐
다시 돌아올까봐
우리는 아직 잊지 못했는데
우리는 아직 서롤 원하는데
우린 아직 사랑하는데 엇갈려
사실은 보고 싶은데
미치도록 너를 보고 싶은데
한없이 널 기다려
결국 너를 기다려
혹시하고 멈춰서
제자리를 맴도네
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐준 사람
Never forget you I remember you
기억해 너 하나만
혹시나 너를 볼까봐
보게되면 흔들릴까봐
내 맘이 약해 질까봐
말라비튼 날 보일까봐
너와 함께 걷던
그 길을 피하기 위해서
굳이 먼길을 돌았어
혹시 니가 있을까봐
전화번호도 이미 바꿨어
혹시 니 생각이 날까 집도 옮겼어
하지만 입에선 아직 못한 말이 새
혹시 너를 볼까봐
다시 돌아올까봐
우리는 아직 잊지 못했는데
우리는 아직 서롤 원하는데
우린 아직 사랑하는데
엇갈려
사실은 보고 싶은데
미치도록 너를 보고 싶은데
한없이 널 기다려
결국 너를 기다려
혹시하고 멈춰서
제자리를 맴도네
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐준 사람
Never forget you I remember you
기억해 너 하나만
다시 시작해 말하고 싶지만
들리지도 또 보이지 않는
너를 찾고 있어 Uh
쏟아지는 장대비를 맞은 채
우리 처음 만난 그 곳으로 가는
내 자신이 너무나도 한심해
당신의 따스했던 자리
아직 가슴에
넌 더 견딜 수 있니
그럼 나도 조금 더 견딜테니
하지만 힘이 좀 들거야
너무 사랑했잖아
참으려 애를 써봤어도
어쩔수 없어
혹시라도 우연히 널 볼까봐
그대가 내 모습 볼까봐
거울을 보며 눈물을 닦죠
혹시나 너 올까봐
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐준 사람
Never forget you I remember you
기억해 너 하나만",https://cdnimg.melon.co.kr/cm/album/images/007/27/252/727252_500.jpg/melon/resize/282/quality/80/optimize
댄스,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"널 향한 설레임을
오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru
한 발짝 뒤에 섰던 우리는
언제쯤 센치해 질까요
서로 부끄러워서
아무 말도 못하는 너에게로
다가가고 싶은데
바람에 나풀거리는 꽃잎처럼
미래는 알 수가 없잖아
이제는 용기 내서 고백할게요
하나보단 둘이서
서로를 느껴 봐요
내 마음 모아서
너에게 전하고 싶어
설레임을 오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru
한 걸음 앞에 서서
두 손을 놓지 말기로 약속해요
소중해질 기억을
꼭 꼭 담아 둘게요
지금보다 더 아껴 주세요
달빛에 아른거리는 구름처럼
아쉬운 시간만 가는데
이제는 용기 내서 고백할게요
둘 보단 하나 되어
서로를 느껴 봐요
내 마음 모아서
너에게 전하고 싶어
설레임을 오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
감싸 줄게요 그대
언제까지나
언제까지나
사랑이란 말 안 해도
느낄 수 있어요
고마운 마음을 모아서
널 향한 설레임을
오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru",https://cdnimg.melon.co.kr/cm/album/images/023/30/981/2330981_500.jpg/melon/resize/282/quality/80/optimize
댄스,Touch My Body,씨스타,"Touch my body Body
Touch my body Body
Touch my body Body
Touch my body
I know you want it
넌 내 곁으로 와
내가 준비한 wine 달콤한
chocolate chocolate
좀 부드럽고 때론 뜨거워지는
너만을 위한 my pool
na na na na na na
빨개진 너의 두 눈에
비친 내 모습
운전은 니가 해 그저
내 두 손은 하늘위로
Yeh baby dancing with me
you're my star
Touch my body
우린 조금씩 빠르게
Oh everybody
푸른 하늘 보다 높이
지금 이 리듬이 좋아
뜨거운 태양아래 너와나
My body body Touch ma body
Baby so good
지금 기분은 paradise
Baby so nice
우리 둘만의
summer night
조금씩 one step two step
달빛 아래 너와나
My body body Touch ma body
Touch my body Body
Touch my body Body
Touch my body Body
Touch my body
하나 둘씩 밝혀지는
니 맘 속안에 촛불
힘이 들 땐 조금 쉬었다가요
여기 red pool
내 입술이 좋아 아님
내 body가 좋아
솔직히 말해 여기 여기
여기 아님 저기 저기 저기
나밖에 없다고 지금 내게 말해줘
부끄럽게 자꾸 보지 말고
계속 날 안아줘
날 사랑한다 말해줘
Touch my body
우린 조금씩 빠르게
Oh everybody
푸른 하늘 보다 높이
지금 이 리듬이 좋아
뜨거운 태양아래 너와나
My body body Touch ma body
Baby so good
지금 기분은 paradise
Baby so nice
우리 둘만의
summer night
조금씩 one step two step
달빛 아래 너와나
My body body Touch ma body
Touch ma body My body My body
My body My body
너와 함께 있는 지금 Tonight
둘이 함께 보는 저 별들
어느 누구보다 행복해
너와 함께 있는 지금 Tonight
둘이 함께 보는 저 별들
어느 누구보다 행복해
Touch ma body",https://cdnimg.melon.co.kr/cm/album/images/022/68/221/2268221_500.jpg/melon/resize/282/quality/80/optimize
댄스,순정 (純情),코요태,"순정

(純情)워워워 워워워
워워워워워워워
워워워 워워워
워워워워워워워
나를 포기했어 너만
사랑했어
그것만으로도 부족했었나
바보 같은 내게 내게
이럴 수 있어
영원히 함께 있자고
죽어도 같이 죽자고
눈물로써 맹세했는데
다 필요 없어
너의 행복 찾아 나를 떠난다면
이제 와서 나는 어떡하라고
다시 생각해봐 내게
이러면 안돼
너 없인 살 수가없어
제발 날 도와 달라고
애원하며 붙잡고싶어
워워워 워워워
워워워워워워워
워워워 워워워
워워워워워워워
어느날 갑자기 슬픈
내게로 다가와
사랑만 주고서 멀리
떠나가 버린 너
get down and find yo cutie
jump around and shake
yo booty
이해 못해 너의 그런 의미
why me 진정 나를 사랑했니
heart breakin love rackin
너에게 모든 걸 맡긴 now
you packin
왜 착한 나를 자꾸 울려
don't wanna let's you go
사랑하면 뭐해 정은 줘서 뭐해
순정 받쳐 고작 눈물뿐인데
사랑한게 죄야 너를
원망 않겠어
나 떠나 행복하기를 간절히
기도할께요
단 내 사랑은 잊지 말아줘
워워워 워워워
워워워워워워워
워워워 워워워
워워워워워워워
어느날 갑자기 슬픈
내게로 다가와
사랑만 주고서 멀리
떠나가 버린 너",https://cdnimg.melon.co.kr/cm/album/images/000/04/936/4936_500.jpg/melon/resize/282/quality/80/optimize
댄스,Loving U (러빙유),씨스타,"Hey 참 이상해 정말 strange
이런 적 없었는데 널 볼때마다
나 두근두근 떨리는게
When I see your face
혼자 막 상상을 해
나 표정 관리 안돼 미칠 것 같아
또 니가 니가 보고 싶어서
I wanna say woo woo woo woo yeh
너 때문에 그래 먼저 말하긴
싫은데 내 입가에 맴돌아
Loving U U 나 어떡해
what should I do
조절이 안돼 내 맘 고장 나버린
heart 정신 못 차릴 만큼
Boy I'm falling in love with U U
나 어떡해 what should I do
널 놓치면 난 안돼 사랑한다고
Woo woo woo woo woo
Woo woo woo woo woo woo
Baby I'm in love with you
ok let's talk about love
모두 휘파람을 불며
어머나 나를 꼬시려고 했던 남자들
이젠 모두 안녕
내 애교섞인 목소리는
오빠만 부를래 오빠야
어쩌면 좋아 내가 사랑에 빠졌나 봐
Woo woo woo woo yeh
너 때문에 그래 먼저 말하긴 싫은데
내 입가에 맴돌아
Loving U U 나 어떡해
what should I do
조절이 안돼 내 맘 고장 나버린
heart 정신 못 차릴 만큼
Boy I'm falling in love with U U
나 어떡해 what should I do
널 놓치면 난 안돼 사랑한다고
Woo woo woo woo woo
Woo woo woo woo
Baby I'm in love with you
애타는 내 맘 너무 기나긴 밤
숨겨왔던 너를 향한 말 사랑해
Baby I’m in love with U U
나 어떻게 해 What should I do
조절이 안돼 내 맘 고장 나버린
heart 정신 못 차릴 만큼
Boy I'm falling in love with U U
나 어떡해 what should I do
널 놓치면 난 안돼 사랑한다고
Woo woo woo woo woo
Woo woo woo woo woo woo
Baby I'm in love with you
Hello Hello 눈이 마주치면 L. O.
L. O. V. E 나는 말해
멜로 멜로 우린 L. O. L. O. V. E.
L. O. L. O. V. E
I'm only think about U",https://cdnimg.melon.co.kr/cm/album/images/021/31/509/2131509_500.jpg/melon/resize/282/quality/80/optimize
댄스,빙고 (아싸),거북이,"아 싸
Ladies and gentlemen
아싸 또 왔다 나
아싸 또 왔다 나
기분 좋아서 나
노래 한 곡 하고
하나 둘 셋 넷
터질것만 같은
행복한 기분으로
틀에 박힌 관념
다 버리고 이제 또
맨 주먹 정신
다시 또 시작하면
나 이루리라 다
나 바라는대로
지금 내가 있는
이 땅이 너무 좋아
이민따위 생각한 적도
없었고요
금 같은 시간
아끼고 또 아끼며
나 비상하리라
나 바라는대로
산속에도 저 바다속에도
이렇게 행복할 순
없을거야 랄랄랄라
구름타고 세상을 날아도
지금처럼 좋을 수는
없을거야 울랄랄라
모든게 마음 먹기 달렸어
어떤게 행복한 삶인가요
사는게 힘이들다 하지만
쉽게만 살아가면
재미없어 빙고
거룩한 인생
고귀한 삶을 살며
부끄럼 없는
투명한 마음으로
이내 삶이 끝날
그 마지막 순간에
나 웃어보리라 나
바라는대로 빙고
아싸 또 왔다 나
기분 좋아서 나
노래 한 곡 하고
하나 둘 셋 넷
한치앞도 모르는
또 앞만보고 달리는
이 쉴새없는 인생은
언제나 젊을 수 없음을
알면서도 하루하루
지나가고 또
느끼면서 매일매일
미뤄가고
평소 해보고
싶은 가보고 싶은
곳에 단 한 번도
못가는 이 청춘
산속에도 저 바다속에도
이렇게 행복할 순
없을거야 랄랄랄라
구름타고 세상을 날아도
지금처럼 좋을 수는
없을거야 울랄랄라
모든게 마음 먹기 달렸어
어떤게 행복한 삶인가요
사는게 힘이 들다 하지만
쉽게만 살아가면
재미없어 빙고
피할 수 없다면 즐겨봐요
힘들다 불평하지만 말고
사는게 고생이라 하지만
쉽게만 살아가면
재미없어 빙고
거룩한 인생
고귀한 삶을 살며
부끄럼 없는
투명한 마음으로
이내 삶이 끝날
그 마지막 순간에
나 웃어보리라
나 바라는대로 빙고
아싸 또 왔다 나
기분 좋아서 나
노래 한 곡 하고
하나 둘 셋 넷
아싸 빙고",https://cdnimg.melon.co.kr/cm/album/images/000/43/466/43466_500.jpg/melon/resize/282/quality/80/optimize
댄스,아틀란티스 소녀 (Atlantis Princess),보아 (BoA),"저 먼 바다 끝엔 뭐가 있을까
다른 무언가 세상과는 먼 얘기
구름위로 올라가면 보일까
천사와 나팔부는 아이들
숲속 어디엔가 귀를 대보면
오직 내게만 작게 들려오는 목소리
꿈을 꾸는 듯이 날아가볼까
저기 높은 곳 아무도 없는 세계
그렇게도 많던 질문과
풀리지 못한 나의 수많은 얘기가
돌아보고 서면 언제부턴가
나도 몰래 잊고 있던 나만의 비밀
이제 정말 왜 이래 나 이제 커버린 걸까
이제 정말 뭔가 잃어버린 기억
지금 내맘 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘속에 속삭일래
까만 밤하늘에 밝게 빛나던
별들 가운데 나 태어난 곳 있을까
나는 지구인과 다른 곳에서
내려 온 거라 믿고 싶기도 했어
그렇게도 많던 질문과
풀리지 못한 나의 수많은 얘기가
돌아보고 서면 언제 부턴가
나도 몰래 잊고 있던 나만의 비밀
이제 정말 왜 이래 나 이제 커버린 걸까
이제 정말 뭔가 잃어버린 기억
지금 내맘 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘속에 속삭일래
왜 이래 나 이제 커버린 걸까
이제 정말 뭔가 잃어버린 기억
지금 내맘 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘속에 속삭일래
너무나도 좋은 향기와 바람이
나에게로 다가와
어느샌가 나도 모르게
가만히 들려오는 작은 속삭임
귀를 기울이고 불러보세요
다시 찾게 될 거예요 잊혀진 기억
생각해봐 나 이제 더 이상 놓치진 않아
소중했던 나의 잃어버린 기억
지금 내맘 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘 속에 속삭일래
왜 이래 나 이제 커버린 걸까
이제 정말 뭔가 잃어버린 기억
지금 내맘 이젠 나의 그 작은 소망과
꿈을 잃지 않기를 저 하늘속에 기도할래",https://cdnimg.melon.co.kr/cm2/album/images/000/40/234/40234_20210323165407_500.jpg?7125a4a8363ce2435ae35fc3ef4e019a/melon/resize/282/quality/80/optimize
댄스,사랑과 전쟁 (Narr. 하하),다비치,"나 있잖아
너 없으면 죽을꺼 같애
내 눈은 두개인데
왜 너 하나 밖에 안보이는걸까
시끄럽고 너 어제 누구랑있었어
나 좋다고 매달릴 땐 언제고
매달린 정돈 아니고
누구랑 있었냐고
야 아니거든요
나 집에 있었거든요
엄마가 밥해줬거든요
두 번 다시 바람 피지마
니가 매달려 만난거잖아
어떻게 날 두고
다른 여자를 만날 수 있니
내게 더 정말 멋진남자들
가끔은 내게 다가와
흔들릴 때도 있어
넌 몰라
이젠 제발 정신 좀 차려
어제 너 누구랑 있었어
친구에게 전화가왔어
니가 다른여자와 있었다고
솔직히 너 한 번 말해봐
나보다 더 매력있니
아니면 이젠
내가 너는 지겨운거니
두 번 다시 바람 피지마
니가 매달려 만난거잖아
어떻게 날 두고
다른 여자를 만날 수 있니
내게 더 정말 멋진남자들
가끔은 내게 다가와
흔들릴 때도 있어
넌 몰라
이젠 제발 정신 좀 차려
Oh my lover Oh my you baby
Oh my lover Oh my you baby
Oh my lover Oh my you baby
Oh my lover Oh my you baby
거짓말 오 이런 얘기 재미 없어
오늘부로 우린 망했어
화내지 마 아주 잠깐
우린 너무 완소커플 킹왕짱
도끼는 들지마 후덜덜
우리사랑 we belong together
넌 나의 태양 넌 나의 바다
요즘따라 정말 이상해
평소에는 안그랬는데
내게 장미꽃을 선물했던 너
다른 여자와 있었던게
그게 너무 미안해서
그래서 내게 더
잘해준 걸 몰랐어
두 번 다시 바람 피지마
니가 매달려 만난거잖아
어떻게 날 두고
다른 여자를 만날 수 있니
내게 더 정말 멋진남자들
가끔은 내게 다가와
흔들릴 때도 있어
넌 몰라
이젠 제발 정신 좀 차려
두 번 다시 보기 싫지만
널 차버려도 할 말 없지만
그래도 아직은
내가 너를 너무 사랑해
거짓말한거 정말 싫지만
이번 한 번만 용서해
다시 이런 일 없게 해줄래
이젠 나만 사랑해줄래
Oh my lover Oh my you baby
Oh my lover Oh my you baby
Oh my lover Oh my you baby
Oh my lover Oh my you baby",https://cdnimg.melon.co.kr/cm/album/images/003/88/456/388456_500.jpg/melon/resize/282/quality/80/optimize
댄스,Roly-Poly,티아라,"어디까지 왔나 또 어디 숨었나
맘에 들어 왔나 나나나나나
I like you
어디서 오셨나요
자꾸 눈이 가네요
그대 눈빛이
나는 참 맘에 드네요
옆으로 가고 싶지만
용기가 안나서
가슴이 떨려와
나는 참 망설이네요
몰라 어떡해 난 몰라 미치겠어
널 놓치기 싫어
너에게로 점점 다가갈래
점점 내 앞에서 떠날 수 없게
Roly Poly Roly Roly Poly
날 밀어내도 난 다시
네게로 다가가서
Roly Poly Roly Roly Poly
나만 보일꺼야
너에게 나를 보여 줄꺼야
시계는 왜 보나요
우리 만남부터 쭉 멈춰 있는데
나는 참 맘에 드네요
나 오늘 이상하네요
자꾸 떨리네요
그대를 보고서 나는 참 망설이네요
몰라 불안해 난 몰라 미치겠어
어디로 갈까봐 한걸음 더
점점 다가갈래
점점 내 눈에서 떠날 수 없게
Roly Poly Roly Roly Poly
날 밀어내도 난 다시
네게로 다가가서
Roly Poly Roly Roly Poly
나만 보일꺼야
너에게 나를 보여 줄꺼야
I like like this I like like
that I like this like that yeah
Roly Poly Roly Roly Poly
날 밀어내도 난 다시
네게로 다가가서
Roly Poly Roly Roly Poly
나만 보일꺼야
너에게 나를 보여 줄꺼야
Ah Ah Ah Ah Tonight
시간이 된거야 내게로 올거야
Oh Tonight
Ah Ah Ah Ah Tonight
널 기다릴 거야
너도 날 놓치기 싫을 거야",https://cdnimg.melon.co.kr/cm/album/images/013/17/401/1317401_500.jpg/melon/resize/282/quality/80/optimize
댄스,연예인,싸이 (PSY),"나의 그대가
원한다면 어디든 무대야
유머러스한 남자가 요즘엔 추세야
남자다운 남자는 낭자를
기쁘게 할 줄 알아야해
같이 놀고 가지고 놀고
잘 놀 줄 알아야 해
오늘부로 너의 연예인이
되기 위해 해 데뷔 무대
코믹 멜로 액션 에로
맘에 드는 걸 찍으시죠
지금부터 슛 들어갑니다
영화 한편 찍으시죠
엔딩에 키스씬 있다 참고 하시죠
그대의 연예인이 되어
항상 즐겁게 해 줄게요
연기와 노래 코메디까지 다 해줄게
그대의 연예인이 되어
평생을 웃게 해 줄게요
언제나 처음 같은 마음으로
너를 슬프게 하는 사람 누구야
우는 모습도 이뻐 뭐야 왜 우는데
그러자 그녀가 웃는데
항상 개인기와
신기한 이벤트 쇼쇼쇼
준비 다 끝났으니
우울한 날엔 말씀하셔셔셔
분위기 띄울땐
댄스 뮤직 한 곡 때리고
무드 잡을 땐 발라드 한 곡 뽑고
리듬 타고플땐 힙합 힙힙힙합
하늘 높이 뛰고플땐 락엔롤
그대의 연예인이 되어
항상 즐겁게 해 줄게요
연기와 노래 코메디까지 다 해줄게
그대의 연예인이 되어
평생을 웃게 해 줄게요
언제나 처음 같은 마음으로
난 그대의 연예인
난 그대의 연예인
난 당신의 연예인
난 당신의
난 당신의 댄스 가수
때로는 영화배우 같아
때로는 코미디언 같아
때로는 탤런트 같아 때로는 가수 같아
너의 기분에 따라 난 난
난 그대의 연예인
그대의 연예인이 되어
평생을 웃게 해 줄께요
언제나 처음 같은 마음으로
난 그대의 연예인",https://cdnimg.melon.co.kr/cm/album/images/003/22/649/322649_500.jpg/melon/resize/282/quality/80/optimize
댄스,분홍신,아이유,"길을 잃었다 어딜 가야 할까
열두 개로 갈린 조각난 골목길
어딜 가면 너를 다시 만날까
운명으로 친다면 내 운명을 고르자면
눈을 감고 걸어도 맞는 길을 고르지
사라져버린 Summer Time
너의 두 눈이 나를 비추던
Summer Time
기다리기만 하는 내가 아냐
너를 찾아 뚜벅
내게 돌아올 Summer Time
찬 바람 불면 그냥 두 눈 감기로 해
what's the time Summer Time
움파룸파둠 두비두바둠 슬프지 않아
춤을 춘다
다시 다시
길을 찾아 떠난 갈색머리 아가씨는
다시 사랑에 빠졌고 행복했더라는
처음부터 다시 쓰는 이야기
좋은 구둘 신으면 더 좋은 데로 간다며
멈춰지지 않도록 너를 찾을 때까지
사라져버린 Summer Time
너의 두 눈이 나를 비추던 Summer Time
기다리기만 하는 내가 아냐
너를 찾아 뚜벅
내게 돌아올 Summer Time
찬 바람 불면 그냥 두 눈 감기로 해
what's the time Summer Time
움파룸파둠 두비두바둠 멈추지 않아
춤을 춘다
다시 다시
나의 발이 자꾸 발이 자꾸 맘대로
yoohoo
oh my pink shoes oh my
난난 마음 잡고 마음 잡고 제대로
yoohoo
Yah yah 좀 더 빠르게
잃어버린 내 Summer Time
낯선 시간을 헤매이다 널 찾을까
아직 길은 멀었니 겁이 나면 나는
괜히 웃어
혹시 넌 나를 잊을까
너의 시간이 내게 멈춰있길 바래
slow the time stop the time
움파룸파룸 두비두비
움파룸파룸 두비두바둠 좀 더 빠르게
달려간다
다시 다시 다시 다시",https://cdnimg.melon.co.kr/cm/album/images/022/08/448/2208448_500.jpg/melon/resize/282/quality/80/optimize
댄스,Candy,H.O.T.,"사실은 오늘 너와의
만남을 정리하고 싶어
널 만날 거야 이런 날 이해해
어렵게 맘 정한 거라
네게 말할거지만
사실 오늘 아침에
그냥 나 생각한 거야
햇살에 일어나 보니
너무나 눈부셔
모든 게 다 변할 거야
널 향한 마음도
그렇지만 널 사랑 않는 게 아냐
이제는 나를 변화시킬 테니까
너 몰래몰래몰래
다른 여자들과 비교 비교했지
자꾸만 깨어지는 환상 속에
혼자서 울고 있는
초라하게 갇혀버린 나를 보았어
널 떠날 거야 음 널 떠날 거야 음
하지만 아직까지 사랑하는 걸
그래 그렇지만 내 맘 속에
너를 잊어갈 거야
머리 위로 비친
내 하늘 바라다보며
널 향한 마음을 이제는 굳혔지만
웬일인지 네게 더 다가갈수록
우린 같은 하늘 아래 서 있었지
단지 널 사랑해 이렇게 말했지
이제껏 준비했던
많은 말을 뒤로 한 채
언제나 니 옆에 있을게
이렇게 약속을 하겠어
저 하늘을 바라다보며
내게 하늘이 열려 있어
그래 그래 너는 내 앞에서 있고
그래 다른 연인들은 키스를 해
하지만 항상 나는
너의 뒤에 있어야만 해
이제 그만해 음 나도 남잔데 음
내 마음 너도 알고 있는걸 알아
그래 이제 나도 지쳐서
하늘만 바라볼 수 밖에
햇살에 일어나 보니
너무나 눈부셔
모든 게 다 변할 거야
널 향한 마음도
그렇지만 널 사랑 않는 게 아냐
이제는 나를 변화시킬테니까
머리 위로 비친
내 하늘 바라다보며
널 향한 마음을 이제는 굳혔지만
왠일인지 네게 더 다가갈수록
우린 같은 하늘 아래 서 있었지
단지 널 사랑해 이렇게 말했지
이제껏 준비했던
많은 말을 뒤로 한 채
언제나 니 옆에 있을게
이렇게 약속을 하겠어
저 하늘을 바라보며
한번 더 한 번 더 말했지
이제껏 준비했던
많은 말을 뒤로 한 채
언제나 니 옆에 있을게
다신 너 혼자 아냐
너의 곁엔 내가 있잖아",https://cdnimg.melon.co.kr/cm/album/images/000/05/280/5280_500.jpg/melon/resize/282/quality/80/optimize
댄스,으르렁 (Growl),EXO,"Yo Okay
나 혹시 몰라 경고하는데
잘 들어
지금 위험해
So Dangerous
자꾸 나를 자극하지마
큰일 나
나도 날 몰라
숨이 자꾸 멎는다
네가 날 향해 걸어온다
나를 보며 웃는다
너도 내게 끌리는지
눈앞이 다 캄캄해
네가 뚫어져라 쳐다볼 땐
귓가에 가까워진 숨소리
날 미치게 만드는 너인걸
아무도 널 못 보게
품에 감추고 싶어
널 노리는 시선들
내 안에 일어난 거센 소용돌이
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
날이 선 눈빛과 베일듯한 긴장감
지금 탐색 중이야 너의 주위를
Babe Babe Oh
넌 그냥 그대로 있어
나만을 바라보면서
절대 널 보내지 않아
두고 봐 Babe
흐린 공간속에서
선명하게 빛나는
널 노리는 시선들
내 안에 울리는 경보 울림소리
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
E X O 또 다른 늑대들이 볼세라
너무나 완벽한 내 여자라
품속엔 부드럽게 너를 안고
너만을 위해서 나는 난폭해지고
결국엔 강한 자가 얻게 되는 미인
자리가 없으니까 그냥 돌아가
I win
가능성 제로야 닳으니까 그만 봐
그녀를 넘본다면 나를 먼저 넘어봐
우리 말곤 하나둘씩 지워버리자
너하고 나만 여기 남아
멈춰진 듯이 워
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라",https://cdnimg.melon.co.kr/cm/album/images/021/95/303/2195303_500.jpg/melon/resize/282/quality/80/optimize
